hotel_id,longitude,latitude
3330,150.355,-31.022
3331,150.356,-34.731
3332,150.356,-34.132
3333,150.357,-34.473
3334,150.357,-31.484
3335,150.357,-34.001
3336,150.361,-32.672
3337,150.361,-35.551
3338,150.361,-35.611
3339,150.364,-34.889
3340,150.365,-33.573
3341,150.366,-35.955
3342,150.366,-33.05
3343,150.367,-32.796
3344,150.368,-34.67
3345,150.368,-35.872
3346,150.368,-34.94
3347,150.368,-35.797
3348,150.369,-34.07
3349,150.37,-32.17
3350,150.37,-34.605
3351,150.37,-31.566
3352,150.374,-32.463
3353,150.376,-34.734
3354,150.378,-31.376
3355,150.38,-31.878
3356,150.38,-34.046
3357,150.382,-35.261
3358,150.382,-34.712
3359,150.382,-35.006
3360,150.386,-35.594
3361,150.387,-35.916
3362,150.387,-35.48
3363,150.387,-31.381
3364,150.389,-32.38
3365,150.389,-31.5
3366,150.39,-35.714
3367,150.395,-35.955
3368,150.396,-31.542
3369,150.397,-34.397
3370,150.399,-33.713
3371,150.399,-32.037
3372,150.403,-31.516
3373,150.403,-33.938
3374,150.406,-33.2
3375,150.406,-32.614
3376,150.407,-35.849
3377,150.41,-33.406
3378,150.41,-33.511
3379,150.41,-34.174
3380,150.41,-35.067
3381,150.411,-31.612
3382,150.411,-34.323
3383,150.411,-32.699
3384,150.412,-34.64
3385,150.413,-34.125
3386,150.414,-35.644
3387,150.415,-34.868
3388,150.415,-33.51
3389,150.416,-34.407
3390,150.417,-35.012
3391,150.418,-33.926
3392,150.419,-35.329
3393,150.419,-31.14
3394,150.421,-34.729
3395,150.421,-34.227
3396,150.426,-34.566
3397,150.427,-31.502
3398,150.427,-32.611
3399,150.429,-35.801
3400,150.431,-32.018
3401,150.435,-32.721
3402,150.435,-31.186
3403,150.436,-34.753
3404,150.437,-32.364
3405,150.439,-32.778
3406,150.439,-34.723
3407,150.44,-33.887
3408,150.44,-34.898
3409,150.44,-33.571
3410,150.44,-34.652
3411,150.441,-35.926
3412,150.441,-35.071
3413,150.442,-33.203
3414,150.442,-31.102
3415,150.443,-32.707
3416,150.444,-32.056
3417,150.445,-34.93
3418,150.446,-34.731
3419,150.446,-32.529
3420,150.448,-35.038
3421,150.449,-32.292
3422,150.449,-35.386
3423,150.453,-34.046
3424,150.454,-33.765
3425,150.455,-35.634
3426,150.455,-32.978
3427,150.456,-31.56
3428,150.457,-35.656
3429,150.458,-33.804
3430,150.458,-34.708
3431,150.459,-32.511
3432,150.46,-32.285
3433,150.46,-34.994
3434,150.461,-31.42
3435,150.462,-33.065
3436,150.462,-33.867
3437,150.462,-33.459
3438,150.462,-33.43
3439,150.463,-34.523
3440,150.465,-32.796
3441,150.465,-34.503
3442,150.466,-31.175
3443,150.466,-33.454
3444,150.467,-35.062
3445,150.468,-35.338
3446,150.47,-32.177
3447,150.47,-34.316
3448,150.471,-34.465
3449,150.471,-32.382
3450,150.472,-31.333
3451,150.473,-34.661
3452,150.473,-31.248
3453,150.475,-31.986
3454,150.477,-31.29
3455,150.477,-32.731
3456,150.477,-33.333
3457,150.478,-35.127
3458,150.479,-32.56
3459,150.48,-33.286
3460,150.48,-31.321
3461,150.48,-32.159
3462,150.48,-33.864
3463,150.483,-31.155
3464,150.483,-34.848
3465,150.485,-33.221
3466,150.489,-32.332
3467,150.49,-33.411
3468,150.49,-31.631
3469,150.494,-33.383
3470,150.497,-34.311
3471,150.498,-31.718
3472,150.498,-32.069
3473,150.499,-31.242
3474,150.5,-33.088
3475,150.502,-32.322
3476,150.502,-35.866
3477,150.505,-34.452
3478,150.507,-33.876
3479,150.508,-34.734
3480,150.508,-35.271
3481,150.509,-33.648
3482,150.509,-31.867
3483,150.51,-34.138
3484,150.51,-32.161
3485,150.512,-32.204
3486,150.512,-31.831
3487,150.512,-33.535
3488,150.513,-33.128
3489,150.516,-33.241
3490,150.517,-35.178
3491,150.517,-35.198
3492,150.518,-32.683
3493,150.518,-32.107
3494,150.519,-34.015
3495,150.519,-33.346
3496,150.52,-33.198
3497,150.52,-34.881
3498,150.52,-34.179
3499,150.521,-34.037
3500,150.522,-33.37
3501,150.523,-33.085
3502,150.526,-34.605
3503,150.526,-31.075
3504,150.528,-32.641
3505,150.529,-33.023
3506,150.529,-35.052
3507,150.53,-35.798
3508,150.533,-35.848
3509,150.535,-33.191
3510,150.537,-35.626
3511,150.537,-34.31
3512,150.537,-32.836
3513,150.538,-35.418
3514,150.538,-33.375
3515,150.54,-32.982
3516,150.541,-32.771
3517,150.541,-35.775
3518,150.542,-35.201
3519,150.542,-31.853
3520,150.543,-35.382
3521,150.544,-32.282
3522,150.545,-32.171
3523,150.546,-35.325
3524,150.546,-33.316
3525,150.547,-31.23
3526,150.548,-32.084
3527,150.549,-35.55
3528,150.552,-31.598
3529,150.554,-32.965
3530,150.554,-34.279
3531,150.558,-34.101
3532,150.559,-34.893
3533,150.561,-32.002
3534,150.562,-32.934
3535,150.564,-31.689
3536,150.566,-32.429
3537,150.566,-35.652
3538,150.567,-35.398
3539,150.567,-32.838
3540,150.568,-33.989
3541,150.569,-31.752
3542,150.57,-32.822
3543,150.572,-32.763
3544,150.573,-35.357
3545,150.574,-31.409
3546,150.574,-33.26
3547,150.574,-31.943
3548,150.577,-32.686
3549,150.577,-34.804
3550,150.581,-31.855
3551,150.582,-33.793
3552,150.584,-34.038
3553,150.585,-32.117
3554,150.585,-34.65
3555,150.586,-34.166
3556,150.586,-32.183
3557,150.588,-34.908
3558,150.588,-34.699
3559,150.589,-32.396
3560,150.59,-31.118
3561,150.59,-34.098
3562,150.59,-33.77
3563,150.591,-35.966
3564,150.592,-33.818
3565,150.594,-32.18
3566,150.594,-31.262
3567,150.595,-31.744
3568,150.595,-31.36
3569,150.596,-35.03
3570,150.596,-31.551
3571,150.598,-33.073
3572,150.6,-35.335
3573,150.6,-35.815
3574,150.6,-32.996
3575,150.6,-31.305
3576,150.601,-31.978
3577,150.601,-33.472
3578,150.602,-35.687
3579,150.603,-31.692
3580,150.604,-32.469
3581,150.604,-34.731
3582,150.605,-32.778
3583,150.607,-34.286
3584,150.607,-33.752
3585,150.608,-34.075
3586,150.608,-35.144
3587,150.609,-33.427
3588,150.61,-35.039
3589,150.611,-35.936
3590,150.611,-31.032
3591,150.611,-35.849
3592,150.613,-33.569
3593,150.613,-34.593
3594,150.614,-34.282
3595,150.615,-35.635
3596,150.62,-33.964
3597,150.623,-35.767
3598,150.623,-31.841
3599,150.623,-35.912
3600,150.623,-31.794
3601,150.625,-31.158
3602,150.628,-32.666
3603,150.628,-31.885
3604,150.63,-35.149
3605,150.631,-35.089
3606,150.632,-31.139
3607,150.632,-31.761
3608,150.633,-35.622
3609,150.635,-34.551
3610,150.635,-32.921
3611,150.635,-31.531
3612,150.635,-35.129
3613,150.635,-32.214
3614,150.638,-31.106
3615,150.638,-33.464
3616,150.639,-34.617
3617,150.639,-33.859
3618,150.64,-35.449
3619,150.64,-34.426
3620,150.64,-31.345
3621,150.643,-35.128
3622,150.645,-33.962
3623,150.645,-31.394
3624,150.646,-34.831
3625,150.647,-33.565
3626,150.647,-32.419
3627,150.649,-33.854
3628,150.649,-31.519
3629,150.649,-31.145
3630,150.65,-34.819
3631,150.651,-32.1
3632,150.651,-33.799
3633,150.652,-32.574
3634,150.653,-31.506
3635,150.653,-35.794
3636,150.654,-35.368
3637,150.655,-32.225
3638,150.656,-35.328
3639,150.658,-31.944
3640,150.658,-31.825
3641,150.659,-33.598
3642,150.659,-33.156
3643,150.659,-32.241
3644,150.66,-33.825
3645,150.66,-33.676
3646,150.661,-31.5
3647,150.662,-34.075
3648,150.663,-32.655
3649,150.663,-32.279
3650,150.665,-31.456
3651,150.666,-34.08
3652,150.667,-31.978
3653,150.668,-35.443
3654,150.668,-33.418
3655,150.669,-33.758
3656,150.67,-31.358
3657,150.671,-31.736
3658,150.671,-33.047
3659,150.672,-31.452
3660,150.673,-33.728
3661,150.674,-33.714
3662,150.674,-31.282
3663,150.676,-35.03
3664,150.676,-34.352
3665,150.676,-33.733
3666,150.684,-32.013
3667,150.685,-35.264
3668,150.685,-34.655
3669,150.685,-35.174
3670,150.686,-32.122
3671,150.686,-34.36
3672,150.687,-34.856
3673,150.69,-33.157
3674,150.69,-32.288
3675,150.69,-34.792
3676,150.691,-31.616
3677,150.692,-34.333
3678,150.694,-33.119
3679,150.695,-31.746
3680,150.697,-32.425
3681,150.698,-33.758
3682,150.699,-34.885
3683,150.703,-34.181
3684,150.703,-31.368
3685,150.703,-33.455
3686,150.704,-32.428
3687,150.704,-31.841
3688,150.705,-33.724
3689,150.705,-32.211
3690,150.706,-35.327
3691,150.706,-35.205
3692,150.708,-31.197
3693,150.709,-32.486
3694,150.709,-34.415
3695,150.71,-33.72
3696,150.71,-32.221
3697,150.712,-35.985
3698,150.712,-32.623
3699,150.712,-31.001
3700,150.713,-32.466
3701,150.713,-32.874
3702,150.713,-35.056
3703,150.714,-35.473
3704,150.715,-32.462
3705,150.715,-35.351
3706,150.715,-34.147
3707,150.716,-31.369
3708,150.716,-35.321
3709,150.716,-31.112
3710,150.717,-32.147
3711,150.718,-35.207
3712,150.72,-32.383
3713,150.72,-34.233
3714,150.721,-35.573
3715,150.725,-31.531
3716,150.728,-32.994
3717,150.728,-33.569
3718,150.728,-33.015
3719,150.729,-34.564
3720,150.731,-32.875
3721,150.732,-32.587
3722,150.733,-33.499
3723,150.734,-35.601
3724,150.735,-34.37
3725,150.736,-34.451
3726,150.737,-35.651
3727,150.738,-31.87
3728,150.74,-32.444
3729,150.741,-32.472
3730,150.741,-32.602
3731,150.742,-33.68
3732,150.743,-32.108
3733,150.744,-33.182
3734,150.746,-31.557
3735,150.747,-33.859
3736,150.747,-35.676
3737,150.748,-33.019
3738,150.749,-31.235
3739,150.749,-32.227
3740,150.75,-35.534
3741,150.75,-31.825
3742,150.75,-35.97
3743,150.753,-32.778
3744,150.753,-35.825
3745,150.754,-33.204
3746,150.758,-34.92
3747,150.758,-33.822
3748,150.759,-35.499
3749,150.761,-31.962
3750,150.763,-34.757
3751,150.763,-33.055
3752,150.764,-33.927
3753,150.765,-32.561
3754,150.766,-33.646
3755,150.768,-31.127
3756,150.769,-33.711
3757,150.771,-33.762
3758,150.772,-35.268
3759,150.773,-32.942
3760,150.774,-35.81
3761,150.775,-34.739
3762,150.775,-32.859
3763,150.775,-35.439
3764,150.777,-34.881
3765,150.78,-31.48
3766,150.781,-32.023
3767,150.782,-34.349
3768,150.782,-33.335
3769,150.786,-33.839
3770,150.787,-34.592
3771,150.788,-33.453
3772,150.788,-33.411
3773,150.79,-32.038
3774,150.79,-33.322
3775,150.792,-34.19
3776,150.794,-33.731
3777,150.795,-32.058
3778,150.796,-34.994
3779,150.797,-33.252
3780,150.797,-34.504
3781,150.8,-33.659
3782,150.8,-34.322
3783,150.801,-32.504
3784,150.805,-34.139
3785,150.805,-32.129
3786,150.808,-35.337
3787,150.808,-35.345
3788,150.808,-33.595
3789,150.81,-31.528
3790,150.81,-32.071
3791,150.81,-35.003
3792,150.811,-35.409
3793,150.811,-35.066
3794,150.811,-33.252
3795,150.811,-31.822
3796,150.811,-35.078
3797,150.812,-31.571
3798,150.812,-33.513
3799,150.812,-35.401
3800,150.814,-33.536
3801,150.815,-34.312
3802,150.815,-35.191
3803,150.816,-34.471
3804,150.816,-31.446
3805,150.816,-35.069
3806,150.816,-34.368
3807,150.817,-34.248
3808,150.818,-34.166
3809,150.819,-35.997
3810,150.821,-33.571
3811,150.821,-31.127
3812,150.822,-32.356
3813,150.822,-31.42
3814,150.823,-32.705
3815,150.824,-31.886
3816,150.824,-31.898
3817,150.825,-34.269
3818,150.825,-35.413
3819,150.826,-34.728
3820,150.827,-35.88
3821,150.829,-31.786
3822,150.829,-31.307
3823,150.829,-35.278
3824,150.83,-31.472
3825,150.83,-32.699
3826,150.831,-32.819
3827,150.833,-33.503
3828,150.834,-31.148
3829,150.837,-35.011
3830,150.837,-35.556
3831,150.837,-31.825
3832,150.838,-32.513
3833,150.839,-32.287
3834,150.84,-32.522
3835,150.843,-35.007
3836,150.844,-31.846
3837,150.844,-33.349
3838,150.844,-34.223
3839,150.845,-35.379
3840,150.845,-34.78
3841,150.845,-33.529
3842,150.846,-32.288
3843,150.847,-32.409
3844,150.847,-32.673
3845,150.848,-35.232
3846,150.85,-31.155
3847,150.85,-31.673
3848,150.85,-32.033
3849,150.851,-33.153
3850,150.851,-31.955
3851,150.853,-32.784
3852,150.855,-33.563
3853,150.855,-31.358
3854,150.856,-32.378
3855,150.856,-34.16
3856,150.857,-31.884
3857,150.857,-35.175
3858,150.859,-34.789
3859,150.859,-33.675
3860,150.86,-33.045
3861,150.861,-32.576
3862,150.861,-34.933
3863,150.862,-33.856
3864,150.862,-34.005
3865,150.865,-33.387
3866,150.865,-32.894
3867,150.866,-34.281
3868,150.866,-33.987
3869,150.87,-35.144
3870,150.87,-32.554
3871,150.873,-31.834
3872,150.873,-34.809
3873,150.873,-32.201
3874,150.874,-31.731
3875,150.874,-33.115
3876,150.875,-35.549
3877,150.876,-33.722
3878,150.876,-31.294
3879,150.877,-31.961
3880,150.877,-32.773
3881,150.878,-32.594
3882,150.878,-33.047
3883,150.881,-31.676
3884,150.882,-32.097
3885,150.883,-34.967
3886,150.883,-33.258
3887,150.884,-34.016
3888,150.885,-32.743
3889,150.885,-35.751
3890,150.886,-32.731
3891,150.886,-32.38
3892,150.886,-35.458
3893,150.887,-32.858
3894,150.888,-32.626
3895,150.888,-31.279
3896,150.891,-31.718
3897,150.891,-33.916
3898,150.893,-33.854
3899,150.894,-35.375
3900,150.894,-31.194
3901,150.894,-34.244
3902,150.896,-35.801
3903,150.896,-34.769
3904,150.896,-35.558
3905,150.896,-32.074
3906,150.896,-35.562
3907,150.899,-31.904
3908,150.9,-32.041
3909,150.9,-33.794
3910,150.9,-35.18
3911,150.901,-32.693
3912,150.902,-31.793
3913,150.902,-32.562
3914,150.906,-35.692
3915,150.907,-35.068
3916,150.908,-31.338
3917,150.912,-33.429
3918,150.912,-35.412
3919,150.912,-33.403
3920,150.915,-34.844
3921,150.918,-34.136
3922,150.918,-33.819
3923,150.918,-35.781
3924,150.918,-33.071
3925,150.918,-33.459
3926,150.921,-33.662
3927,150.923,-33.07
3928,150.924,-32.219
3929,150.925,-35.744
3930,150.926,-32.744
3931,150.926,-32.38
3932,150.927,-32.054
3933,150.927,-32.414
3934,150.928,-31.805
3935,150.929,-31.04
3936,150.929,-33.923
3937,150.93,-34.938
3938,150.93,-31.178
3939,150.931,-32.039
3940,150.932,-35.305
3941,150.933,-35.724
3942,150.933,-33.537
3943,150.934,-33.963
3944,150.934,-31.657
3945,150.935,-34.126
3946,150.935,-34.945
3947,150.936,-33.854
3948,150.937,-33.845
3949,150.937,-35.836
3950,150.939,-33.12
3951,150.94,-34.733
3952,150.941,-34.245
3953,150.943,-34.545
3954,150.943,-35.336
3955,150.944,-31.773
3956,150.945,-33.846
3957,150.946,-31.806
3958,150.947,-35.606
3959,150.947,-31.386
3960,150.948,-35.994
3961,150.949,-31.418
3962,150.949,-33.162
3963,150.949,-35.291
3964,150.95,-32.176
3965,150.951,-35.522
3966,150.953,-34.449
3967,150.954,-32.1
3968,150.956,-31.123
3969,150.956,-35.249
3970,150.958,-34.064
3971,150.958,-35.068
3972,150.959,-33.574
3973,150.96,-32.275
3974,150.961,-31.32
3975,150.962,-35.826
3976,150.963,-32.782
3977,150.963,-32.426
3978,150.964,-34.035
3979,150.964,-31.101
3980,150.966,-33.304
3981,150.968,-34.062
3982,150.968,-31.389
3983,150.969,-31.206
3984,150.971,-33.758
3985,150.971,-35.903
3986,150.971,-35.944
3987,150.973,-31.147
3988,150.974,-32.293
3989,150.974,-31.064
3990,150.975,-34.587
3991,150.976,-32.063
3992,150.977,-33.262
3993,150.978,-33.884
3994,150.978,-31.721
3995,150.978,-32.103
3996,150.979,-32.132
3997,150.979,-33.769
3998,150.979,-31.606
3999,150.98,-31.371
4000,150.981,-34.265
4001,150.981,-31.078
4002,150.982,-32.582
4003,150.984,-34.106
4004,150.984,-31.063
4005,150.984,-33.21
4006,150.985,-35.289
4007,150.986,-32.432
4008,150.986,-33.751
4009,150.987,-31.141
4010,150.987,-35.679
4011,150.988,-34.977
4012,150.988,-33.122
4013,150.988,-34.875
4014,150.988,-35.255
4015,150.989,-31.011
4016,150.989,-34.749
4017,150.99,-34.261
4018,150.99,-33.323
4019,150.991,-31.365
4020,150.991,-34.68
4021,150.993,-35.083
4022,150.994,-32.744
4023,150.996,-34.563
4024,150.997,-35.035
4025,150.998,-32.644
4026,150.999,-34.493
4027,150.999,-32.508
4028,150.999,-32.174
4029,151,-33.678
4030,151.001,-34.931
4031,151.001,-33.615
4032,151.002,-34.514
4033,151.002,-33.019
4034,151.003,-32.391
4035,151.004,-32.648
4036,151.004,-32.975
4037,151.005,-34.957
4038,151.005,-35.579
4039,151.005,-32.394
4040,151.006,-31.302
4041,151.008,-34.59
4042,151.01,-35.169
4043,151.01,-33.336
4044,151.01,-32.888
4045,151.012,-35.288
4046,151.013,-32.894
4047,151.014,-33.674
4048,151.014,-33.32
4049,151.017,-31.941
4050,151.02,-31.667
4051,151.024,-34.04
4052,151.025,-35.314
4053,151.025,-32.662
4054,151.025,-31.605
4055,151.025,-35.764
4056,151.026,-34.662
4057,151.026,-35.397
4058,151.03,-32.692
4059,151.031,-33.069
4060,151.033,-33.254
4061,151.033,-31.484
4062,151.034,-34.157
4063,151.035,-35.1
4064,151.036,-33.046
4065,151.036,-34.365
4066,151.038,-33.636
4067,151.038,-32.069
4068,151.039,-34.451
4069,151.04,-31.213
4070,151.043,-34.873
4071,151.044,-31.019
4072,151.044,-34.08
4073,151.045,-35.103
4074,151.045,-32.961
4075,151.049,-34.636
4076,151.05,-35.95
4077,151.052,-34.342
4078,151.052,-34.953
4079,151.053,-34.011
4080,151.053,-34.38
4081,151.053,-33.745
4082,151.053,-31.863
4083,151.054,-35.648
4084,151.054,-33.441
4085,151.056,-32.896
4086,151.056,-32.328
4087,151.058,-32.497
4088,151.059,-31.633
4089,151.06,-35.4
4090,151.06,-31.649
4091,151.061,-34.6
4092,151.061,-35.713
4093,151.062,-32.291
4094,151.063,-32.698
4095,151.065,-35.258
4096,151.065,-32.499
4097,151.067,-31.184
4098,151.067,-31.313
4099,151.068,-33.799
4100,151.068,-32.034
4101,151.068,-33.451
4102,151.068,-33.495
4103,151.072,-32.896
4104,151.072,-33.789
4105,151.072,-32.098
4106,151.074,-35.548
4107,151.077,-32.732
4108,151.077,-32.077
4109,151.079,-34.317
4110,151.079,-31.093
4111,151.081,-32.421
4112,151.081,-32.598
4113,151.081,-34.456
4114,151.082,-33.085
4115,151.082,-35.933
4116,151.083,-35.416
4117,151.084,-34.639
4118,151.086,-32.835
4119,151.087,-33.156
4120,151.087,-35.715
4121,151.087,-35.062
4122,151.087,-31.284
4123,151.089,-34.424
4124,151.089,-31.859
4125,151.091,-31.351
4126,151.094,-32.095
4127,151.095,-33.572
4128,151.095,-35.873
4129,151.096,-32.952
4130,151.096,-35.393
4131,151.097,-34.687
4132,151.097,-35.355
4133,151.098,-34.367
4134,151.102,-32.442
4135,151.102,-35.047
4136,151.103,-31.155
4137,151.104,-33.262
4138,151.104,-33.705
4139,151.105,-34.262
4140,151.106,-33.969
4141,151.106,-33.354
4142,151.108,-33.02
4143,151.108,-32.317
4144,151.112,-31.716
4145,151.112,-31.6
4146,151.114,-32.917
4147,151.115,-34.392
4148,151.116,-35.347
4149,151.117,-35.795
4150,151.118,-33.805
4151,151.118,-34.029
4152,151.12,-35.834
4153,151.12,-32.103
4154,151.121,-32.638
4155,151.121,-35.995
4156,151.123,-34.399
4157,151.123,-34.157
4158,151.124,-31.603
4159,151.125,-35.932
4160,151.126,-32.789
4161,151.126,-35.89
4162,151.126,-33.173
4163,151.126,-31.376
4164,151.126,-33.587
4165,151.128,-34.662
4166,151.129,-35.233
4167,151.13,-32.344
4168,151.13,-31.897
4169,151.13,-35.799
4170,151.133,-32.648
4171,151.133,-32.427
4172,151.135,-33.352
4173,151.136,-31.674
4174,151.137,-33.812
4175,151.138,-32.345
4176,151.139,-35.327
4177,151.139,-31.062
4178,151.139,-35.034
4179,151.14,-32.629
4180,151.143,-33.214
4181,151.143,-34.368
4182,151.144,-33.114
4183,151.144,-32.308
4184,151.147,-34.704
4185,151.148,-31.335
4186,151.148,-31.433
4187,151.15,-35.779
4188,151.151,-35.466
4189,151.151,-35.802
4190,151.153,-32.754
4191,151.155,-34.715
4192,151.157,-31.214
4193,151.157,-33.716
4194,151.158,-33.427
4195,151.162,-33.509
4196,151.163,-32.068
4197,151.163,-32.459
4198,151.163,-35.271
4199,151.163,-32.622
4200,151.164,-34.951
4201,151.164,-34.566
4202,151.165,-33.982
4203,151.167,-33.06
4204,151.168,-32.815
4205,151.171,-34.758
4206,151.171,-31.068
4207,151.175,-32.096
4208,151.175,-34.573
4209,151.176,-35.177
4210,151.177,-35.423
4211,151.178,-35.233
4212,151.18,-32.225
4213,151.18,-31.68
4214,151.183,-31.309
4215,151.184,-35.781
4216,151.185,-32.676
4217,151.187,-31.423
4218,151.187,-31.232
4219,151.188,-34.814
4220,151.188,-31.063
4221,151.188,-34.766
4222,151.189,-32.836
4223,151.191,-34.75
4224,151.191,-34.222
4225,151.191,-35.556
4226,151.191,-33.007
4227,151.191,-33.589
4228,151.192,-31.774
4229,151.192,-32.038
4230,151.193,-33.789
4231,151.193,-35.399
4232,151.196,-35.269
4233,151.196,-33.058
4234,151.197,-32.55
4235,151.198,-32.008
4236,151.2,-35.08
4237,151.2,-32.517
4238,151.2,-34.129
4239,151.201,-34.29
4240,151.201,-32.914
4241,151.203,-32.811
4242,151.205,-33.329
4243,151.206,-33.529
4244,151.206,-35.393
4245,151.208,-33.84
4246,151.208,-32.633
4247,151.208,-34.149
4248,151.208,-33.534
4249,151.208,-31.217
4250,151.208,-33.289
4251,151.209,-33.479
4252,151.209,-35.976
4253,151.212,-32.551
4254,151.212,-31.134
4255,151.214,-35.927
4256,151.214,-31.234
4257,151.215,-34.899
4258,151.215,-31.565
4259,151.218,-32.434
4260,151.218,-33.489
4261,151.219,-32.366
4262,151.219,-35.501
4263,151.22,-34.258
4264,151.223,-31.127
4265,151.224,-33.178
4266,151.224,-34.607
4267,151.225,-32.903
4268,151.225,-31.867
4269,151.226,-31.304
4270,151.226,-33.221
4271,151.226,-31.803
4272,151.228,-33.686
4273,151.229,-33.108
4274,151.229,-32.592
4275,151.23,-31.551
4276,151.231,-33.502
4277,151.231,-31.262
4278,151.232,-35.693
4279,151.232,-31.896
4280,151.235,-34.318
4281,151.235,-31.834
4282,151.235,-31.392
4283,151.235,-33.347
4284,151.236,-32.529
4285,151.24,-31.827
4286,151.242,-31.539
4287,151.243,-32.346
4288,151.243,-33.435
4289,151.244,-35.195
4290,151.246,-34.901
4291,151.247,-33.117
4292,151.247,-32.812
4293,151.248,-34.014
4294,151.25,-31.009
4295,151.251,-35.063
4296,151.252,-34.198
4297,151.252,-35.484
4298,151.253,-35.48
4299,151.254,-31.751
4300,151.254,-34.32
4301,151.254,-33.471
4302,151.254,-34.954
4303,151.255,-31.453
4304,151.256,-33.421
4305,151.257,-35.149
4306,151.26,-33.946
4307,151.26,-31.764
4308,151.262,-35.242
4309,151.263,-31.987
4310,151.263,-33.504
4311,151.264,-31.722
4312,151.264,-32.95
4313,151.266,-34.635
4314,151.267,-31.142
4315,151.27,-34.13
4316,151.27,-33.532
4317,151.27,-35.388
4318,151.271,-32.426
4319,151.273,-31.16
4320,151.273,-31.178
4321,151.274,-35.438
4322,151.276,-35.07
4323,151.277,-32.187
4324,151.277,-34.711
4325,151.279,-34.245
4326,151.281,-32.308
4327,151.282,-34.774
4328,151.283,-31.63
4329,151.284,-35.257
4330,151.284,-31.881
4331,151.285,-31.003
4332,151.286,-35.313
4333,151.287,-33.094
4334,151.287,-35.628
4335,151.287,-35.89
4336,151.289,-34.44
4337,151.289,-35.197
4338,151.29,-31.39
4339,151.29,-33.202
4340,151.29,-33.223
4341,151.29,-31.491
4342,151.29,-35.714
4343,151.291,-33.698
4344,151.291,-33.826
4345,151.292,-33.748
4346,151.293,-32.932
4347,151.295,-31.295
4348,151.295,-34.903
4349,151.296,-34.418
4350,151.296,-34.997
4351,151.296,-31.764
4352,151.297,-31.459
4353,151.298,-33.16
4354,151.298,-35.227
4355,151.3,-35.017
4356,151.3,-32.589
4357,151.301,-32.174
4358,151.302,-31.87
4359,151.303,-31.294
4360,151.303,-32.737
4361,151.304,-35.121
4362,151.305,-31.262
4363,151.308,-33.369
4364,151.309,-32.369
4365,151.311,-33.449
4366,151.312,-32.378
4367,151.312,-33.059
4368,151.312,-32.259
4369,151.312,-32.972
4370,151.312,-32.984
4371,151.313,-32.741
4372,151.315,-32.325
4373,151.316,-31.273
4374,151.317,-34.622
4375,151.318,-34.211
4376,151.318,-35.462
4377,151.322,-31.325
4378,151.322,-35.809
4379,151.323,-33.692
4380,151.324,-32.151
4381,151.325,-34.625
4382,151.327,-32.975
4383,151.327,-35.671
4384,151.327,-35.1
4385,151.328,-34.161
4386,151.33,-31.83
4387,151.33,-34.223
4388,151.332,-33.75
4389,151.332,-32.361
4390,151.332,-34.221
4391,151.334,-31.325
4392,151.335,-34.858
4393,151.335,-35.369
4394,151.337,-35.965
4395,151.338,-31.746
4396,151.339,-35.184
4397,151.339,-35.002
4398,151.34,-34.559
4399,151.34,-33.829
4400,151.341,-35.107
4401,151.341,-33.147
4402,151.342,-34.653
4403,151.342,-34.528
4404,151.343,-31.044
4405,151.344,-32.515
4406,151.346,-33.188
4407,151.348,-32.592
4408,151.348,-34.639
4409,151.348,-33.058
4410,151.348,-32.29
4411,151.348,-31.98
4412,151.349,-34.445
4413,151.353,-33.304
4414,151.354,-33.398
4415,151.354,-34.925
4416,151.354,-31.364
4417,151.355,-35.432
4418,151.355,-31.137
4419,151.355,-34.31
4420,151.359,-35.188
4421,151.359,-33.749
4422,151.359,-31.137
4423,151.363,-33.053
4424,151.363,-32.711
4425,151.364,-33.35
4426,151.366,-32.11
4427,151.366,-33.652
4428,151.367,-32.448
4429,151.368,-33.896
4430,151.369,-32.373
4431,151.369,-35.716
4432,151.37,-32.074
4433,151.37,-31.172
4434,151.37,-31.19
4435,151.371,-34.942
4436,151.375,-35.038
4437,151.376,-32.241
4438,151.377,-35.256
4439,151.377,-35.312
4440,151.38,-31.18
4441,151.381,-35.074
4442,151.382,-34.223
4443,151.384,-35.399
4444,151.386,-31.445
4445,151.388,-32.701
4446,151.388,-31.513
4447,151.389,-35.058
4448,151.389,-31.64
4449,151.39,-31.155
4450,151.39,-31.119
4451,151.392,-33.276
4452,151.392,-33.898
4453,151.392,-31.252
4454,151.393,-32.438
4455,151.394,-34.755
4456,151.395,-31.753
4457,151.397,-31.74
4458,151.399,-35.892
4459,151.399,-31.425
4460,151.401,-35.37
4461,151.401,-32.444
4462,151.402,-34.147
4463,151.405,-33.437
4464,151.407,-31.148
4465,151.409,-31.171
4466,151.41,-34.493
4467,151.412,-33.81
4468,151.414,-32.403
4469,151.414,-35.528
4470,151.414,-34.236
4471,151.415,-32.766
4472,151.415,-34.866
4473,151.416,-32.47
4474,151.417,-33.786
4475,151.418,-31.652
4476,151.419,-32.361
4477,151.42,-35.889
4478,151.42,-35.397
4479,151.42,-33.012
4480,151.42,-33.755
4481,151.421,-34.871
4482,151.423,-33.696
4483,151.424,-32.788
4484,151.424,-34.776
4485,151.425,-31.226
4486,151.428,-31.679
4487,151.429,-31.571
4488,151.43,-31.951
4489,151.431,-35.597
4490,151.434,-34.071
4491,151.434,-34.478
4492,151.435,-33.377
4493,151.436,-31.599
4494,151.436,-34.854
